110;237;168;184;land;false;plains;1
111;189;142;253;land;false;plains;1
112;189;203;158;land;false;plains;1
113;239;172;153;land;false;mountain;1
114;229;205;175;land;false;plains;1
115;117;211;209;land;false;plains;1
116;183;163;233;land;false;forest;1
117;177;85;245;land;false;plains;1
118;109;203;221;land;false;forest;1
119;237;80;204;land;false;plains;1
120;162;224;198;land;false;plains;1
121;243;153;225;land;false;plains;1
122;14;247;240;land;false;plains;1
123;182;184;137;land;true;plains;1
124;201;198;109;land;false;forest;1
125;229;98;205;land;false;plains;1
126;168;108;228;land;false;plains;1
127;246;123;193;land;false;forest;1
128;213;199;140;land;false;plains;1
129;216;124;195;land;false;plains;1
130;202;194;164;land;true;plains;1
131;212;174;181;land;false;hills;1
132;104;226;183;land;false;plains;1
133;98;230;253;land;false;plains;1
134;169;248;127;land;false;forest;1
135;242;61;211;land;false;plains;1
136;221;93;221;land;false;plains;1
137;93;172;236;land;false;plains;1
138;250;254;175;land;false;forest;1
139;244;155;132;land;false;plains;1
140;254;157;210;land;false;forest;1
141;130;203;235;land;false;jungle;1
142;198;217;206;land;true;forest;1
143;240;242;106;land;false;plains;1
144;215;59;231;land;false;forest;1
145;252;172;180;land;true;plains;1
146;247;110;145;land;false;jungle;1
147;193;247;153;land;false;plains;1
148;241;170;162;land;false;plains;1
149;195;211;111;land;false;forest;1
150;220;206;169;land;false;jungle;1
151;128;187;193;land;false;plains;1
152;235;143;189;land;false;plains;1
153;150;166;186;land;false;plains;1
154;222;249;123;land;false;marsh;1
155;196;199;206;land;false;plains;1
156;197;248;233;land;false;plains;1
157;231;44;233;land;false;plains;1
158;191;66;246;land;false;plains;1
159;184;156;165;land;false;desert;1
160;171;192;180;land;true;plains;1
161;246;220;141;land;false;plains;1
162;247;223;177;land;false;forest;1
163;246;216;155;land;false;plains;1
164;165;132;215;land;false;plains;1
165;35;249;237;land;true;plains;1
166;201;162;213;land;false;jungle;1
167;147;221;165;land;false;plains;1
168;231;247;37;land;false;forest;1
169;243;246;227;land;false;plains;1
170;226;166;112;land;false;jungle;1
171;200;225;182;land;false;plains;1
172;90;247;166;land;true;plains;1
173;214;203;120;land;false;plains;1
174;239;209;127;land;false;plains;1
175;210;212;249;land;false;plains;1
176;241;215;204;land;false;plains;1
177;180;190;137;land;true;plains;1
178;250;68;190;land;false;plains;1
179;252;162;97;land;false;mountain;1
180;195;239;228;land;false;forest;1
181;196;71;237;land;false;plains;1
182;231;180;134;land;true;plains;1
183;218;135;164;land;false;forest;1
184;165;134;243;land;true;plains;1
185;246;245;166;land;false;forest;1
186;251;130;196;land;false;plains;1
187;251;211;193;land;false;forest;1
188;238;124;254;land;false;hills;1
189;178;118;246;land;false;plains;1
190;253;231;26;land;true;forest;1
191;153;206;145;land;false;plains;1
192;212;246;72;land;false;desert;1
193;211;158;148;land;false;forest;1
194;92;222;206;land;false;plains;1
195;226;202;167;land;false;plains;1
196;227;141;202;land;false;plains;1
197;217;99;228;land;false;plains;1
198;113;204;215;land;false;plains;1
199;195;176;240;land;false;mountain;1
200;226;196;124;land;true;forest;1
201;202;117;232;land;false;plains;1
202;205;244;239;land;false;forest;1
203;215;88;224;land;false;forest;1
204;243;248;68;land;false;mountain;1
205;237;208;204;land;false;plains;1
206;140;178;254;land;false;desert;1
207;222;196;173;land;false;plains;1
208;127;253;186;land;false;forest;1
209;232;231;59;land;true;plains;1
210;156;165;196;land;false;plains;1
211;203;117;236;land;false;forest;1
212;96;230;175;land;true;plains;1
213;117;214;177;land;false;plains;1
214;243;248;35;land;false;plains;1
215;230;48;237;land;false;forest;1
216;237;177;121;land;false;forest;1
217;230;120;161;land;true;plains;1
218;78;252;210;land;false;plains;1
219;169;185;164;land;false;hills;1
220;243;60;249;land;false;forest;1
221;235;181;113;land;false;plains;1
222;65;226;235;land;false;forest;1
223;228;230;240;land;true;plains;1
224;168;213;143;land;false;plains;1
225;236;224;63;land;false;desert;1
226;221;77;205;land;true;plains;1
227;197;251;172;land;false;plains;1
228;248;109;157;land;false;plains;1
229;185;223;137;land;false;forest;1
230;157;206;214;land;false;forest;1
231;242;237;115;land;true;plains;1
232;201;129;177;land;false;plains;1
233;186;179;206;land;false;plains;1
234;247;54;241;land;false;plains;1
235;213;228;157;land;false;plains;1
236;35;229;249;land;false;plains;1
237;243;207;58;land;false;hills;1
238;194;253;69;land;false;plains;1
239;162;213;201;land;false;plains;1
240;218;250;137;land;false;forest;1
241;201;170;192;land;false;forest;1
242;113;174;218;land;false;forest;1
243;215;230;176;land;false;mountain;1
244;221;237;183;land;false;plains;1
245;208;198;249;land;false;plains;1
246;202;231;79;land;true;jungle;1
247;211;216;157;land;false;desert;1
248;215;47;254;land;false;plains;1
249;236;93;246;land;false;plains;1
250;175;227;201;land;false;hills;1
251;160;174;169;land;false;mountain;1
252;196;193;219;land;false;plains;1
253;225;226;125;land;false;plains;1
254;252;137;241;land;false;plains;1
255;249;173;236;land;false;forest;1
256;114;251;248;land;false;forest;1
257;236;198;131;land;false;plains;1
258;191;111;209;land;false;plains;1
259;188;210;185;land;false;forest;1
260;157;201;229;land;false;jungle;1
261;231;121;217;land;false;desert;1
262;247;219;70;land;true;plains;1
263;125;222;185;land;false;plains;1
264;139;168;211;land;false;plains;1
265;253;253;130;land;false;forest;1
266;202;244;109;land;false;mountain;1
267;247;70;195;land;false;forest;1
268;148;207;223;land;false;plains;1
269;246;216;68;land;false;plains;1
270;190;147;192;land;true;forest;1
271;105;211;195;land;false;plains;1
272;237;213;163;land;true;plains;1
273;209;188;185;land;false;plains;1
274;77;213;230;land;false;plains;1
275;119;226;157;land;true;marsh;1
276;133;247;231;land;false;plains;1
277;116;230;185;land;true;plains;1
278;226;87;227;land;false;hills;1
279;214;114;196;land;false;hills;1
280;230;51;241;land;false;forest;1
281;145;210;216;land;false;plains;1
282;162;253;94;land;false;forest;1
283;146;115;244;land;false;forest;1
284;250;185;129;land;false;plains;1
285;190;196;186;land;false;forest;1
286;254;218;95;land;true;plains;1
287;222;98;229;land;false;jungle;1
288;236;230;196;land;false;forest;1
289;232;226;71;land;false;plains;1
290;99;241;247;land;false;plains;1
291;227;217;155;land;false;forest;1
292;57;249;200;land;true;forest;1
293;197;241;173;land;false;mountain;1
294;191;214;188;land;false;plains;1
295;160;231;145;land;false;plains;1
296;239;134;212;land;false;plains;1
297;222;101;206;land;false;plains;1
298;146;243;228;land;false;plains;1
299;143;216;227;land;false;forest;1
300;200;252;51;land;false;plains;1
301;239;208;187;land;false;plains;1
302;179;235;166;land;false;plains;1
303;119;205;214;land;false;desert;1
304;221;174;107;land;false;forest;1
305;219;99;222;land;false;plains;1
306;215;112;196;land;false;forest;1
307;220;189;129;land;false;desert;1
308;188;207;193;land;false;forest;1
309;251;180;191;land;false;plains;1
310;184;200;168;land;false;forest;1
311;232;186;114;land;false;hills;1
312;242;143;132;land;false;forest;1
313;211;143;152;land;false;plains;1
314;137;253;223;land;false;plains;1
315;123;226;184;land;false;plains;1
316;176;178;206;land;false;forest;1
317;238;178;88;land;false;plains;1
318;231;227;147;land;false;forest;1
319;240;223;212;land;false;desert;1
320;193;195;168;land;false;forest;1
321;145;254;192;land;false;plains;1
322;208;215;94;land;false;desert;1
323;210;181;241;land;false;plains;1
324;165;210;240;land;false;plains;1
325;174;199;161;land;false;plains;1
326;203;85;227;land;false;hills;1
327;238;210;76;land;false;plains;1
328;110;177;219;land;false;plains;1
329;201;180;249;land;false;hills;1
330;172;191;174;land;false;plains;1
331;110;181;234;land;false;plains;1
332;188;220;201;land;false;plains;1
333;184;186;147;land;false;forest;1
334;134;230;249;land;false;marsh;1
335;77;196;232;land;false;plains;1
336;216;86;223;land;false;plains;1
337;178;232;223;land;false;plains;1
338;237;81;238;land;true;marsh;1
339;230;183;158;land;false;plains;1
340;250;219;188;land;false;plains;1
341;213;213;161;land;false;plains;1
342;250;217;111;land;false;forest;1
343;254;157;175;land;false;marsh;1
344;71;237;234;land;false;plains;1
345;241;139;144;land;false;mountain;1
346;248;199;174;land;false;plains;1
347;239;186;126;land;false;plains;1
348;223;120;162;land;false;plains;1
349;176;165;181;land;false;forest;1
350;133;241;218;land;false;desert;1
351;173;237;154;land;false;forest;1
352;140;231;203;land;true;marsh;1
353;222;84;241;land;false;plains;1
354;160;174;210;land;false;plains;1
355;250;81;235;land;false;plains;1
356;252;243;219;land;false;forest;1
357;99;163;243;land;false;jungle;1
358;146;191;193;land;false;plains;1
359;250;169;192;land;false;plains;1
360;217;152;252;land;false;plains;1
361;234;123;185;land;false;forest;1
362;66;236;240;land;false;forest;1
363;197;145;225;land;false;plains;1
364;250;228;114;land;true;forest;1
365;182;161;219;land;false;hills;1
366;7;244;253;land;false;plains;1
367;254;168;156;land;false;plains;1
368;205;157;247;land;true;plains;1
369;253;121;175;land;false;plains;1
370;221;170;213;land;false;mountain;1
371;219;249;233;land;true;plains;1
372;180;242;172;land;false;plains;1
373;222;106;183;land;false;mountain;1
374;235;75;222;land;false;forest;1
375;208;190;250;land;false;plains;1
376;248;222;122;land;false;marsh;1
377;243;155;115;land;false;plains;1
378;79;244;240;land;true;marsh;1
379;142;253;231;land;false;forest;1
380;200;210;127;land;false;forest;1
381;215;237;152;land;false;jungle;1
382;163;198;184;land;false;plains;1
383;132;233;164;land;true;plains;1
384;230;159;197;land;false;plains;1
385;152;247;224;land;true;plains;1
386;193;238;194;land;false;plains;1
387;202;179;144;land;false;plains;1
388;130;247;143;land;true;forest;1
389;204;151;236;land;false;forest;1
390;156;211;167;land;true;plains;1
391;219;185;138;land;false;mountain;1
392;191;253;144;land;false;forest;1
393;249;180;127;land;false;plains;1
394;120;170;232;land;false;plains;1
395;254;199;208;land;false;desert;1
396;254;154;186;land;false;plains;1
397;248;198;155;land;false;forest;1
398;236;195;177;land;true;forest;1
399;199;116;218;land;false;plains;1
400;236;206;100;land;false;forest;1
401;106;197;222;land;false;hills;1
402;203;252;195;land;false;forest;1
403;171;180;252;land;false;plains;1
404;254;98;214;land;false;plains;1
405;231;116;251;land;true;jungle;1
406;115;229;216;land;false;plains;1
407;227;208;185;land;true;plains;1
408;171;245;126;land;false;forest;1
409;194;196;224;land;false;plains;1
410;105;218;188;land;false;plains;1
411;152;154;207;land;false;plains;1
412;210;215;193;land;false;mountain;1
413;228;222;249;land;false;plains;1
414;104;180;217;land;false;forest;1
415;203;143;219;land;false;plains;1
416;234;119;211;land;false;plains;1
417;150;159;193;land;false;hills;1
418;93;251;245;land;false;plains;1
419;249;217;171;land;false;forest;1
420;205;212;183;land;false;plains;1
421;160;129;240;land;false;forest;1
422;101;254;227;land;false;forest;1
423;246;240;250;land;false;plains;1
424;234;119;177;land;false;forest;1
425;236;82;243;land;false;forest;1
426;108;223;228;land;true;mountain;1
427;199;125;197;land;false;plains;1
428;236;241;57;land;false;plains;1
429;204;177;209;land;false;forest;1
430;86;247;225;land;false;hills;1
431;176;194;181;land;false;forest;1
432;186;151;211;land;false;plains;1
433;87;195;221;land;false;plains;1
434;240;188;248;land;false;plains;1
435;222;178;128;land;false;hills;1
436;217;93;201;land;false;plains;1
437;198;178;224;land;true;plains;1
438;248;198;85;land;false;forest;1
439;127;161;246;land;false;plains;1
440;143;254;114;land;false;forest;1
441;218;54;229;land;false;plains;1
442;223;139;159;land;false;plains;1
443;154;231;128;land;false;plains;1
444;221;134;158;land;false;plains;1
445;132;170;237;land;false;plains;1
446;251;167;223;land;true;plains;1
447;226;251;178;land;false;plains;1
448;111;236;238;land;true;plains;1
449;81;219;227;land;true;plains;1
450;217;80;224;land;true;forest;1
451;234;222;239;land;true;plains;1
452;219;123;245;land;false;plains;1
453;202;246;100;land;true;plains;1
454;233;63;208;land;true;marsh;1
455;196;185;150;land;false;plains;1
456;213;125;196;land;true;marsh;1
457;253;234;162;land;false;plains;1
458;160;186;190;land;false;forest;1
459;215;133;184;land;false;plains;1
460;126;147;250;land;false;forest;1
461;177;247;77;land;false;plains;1
462;240;220;70;land;false;plains;1
463;131;216;241;land;false;hills;1
464;66;229;241;land;false;plains;1
465;244;226;222;land;false;plains;1
466;219;184;193;land;true;plains;1
467;244;136;246;land;false;forest;1
468;26;247;233;land;false;forest;1
469;149;252;198;land;false;mountain;1
470;239;200;158;land;false;forest;1
471;186;240;85;land;false;forest;1
472;161;215;143;land;false;hills;1
473;232;225;158;land;false;plains;1
474;248;159;173;land;false;desert;1
475;248;242;126;land;true;plains;1
476;215;187;250;land;false;plains;1
477;117;175;242;land;false;forest;1
478;131;214;236;land;false;mountain;1
479;250;196;154;land;false;plains;1
480;173;234;142;land;false;hills;1
481;181;163;201;land;false;plains;1
482;226;239;217;land;false;plains;1
483;181;101;236;land;false;plains;1
484;165;203;178;land;false;forest;1
485;254;205;225;land;false;plains;1
486;186;203;234;land;false;plains;1
487;200;232;253;land;false;plains;1
488;213;177;224;land;false;marsh;1
489;224;203;172;land;false;plains;1
490;127;249;162;land;false;plains;1
491;216;235;112;land;false;plains;1
492;200;136;201;land;false;plains;1
493;254;251;38;land;false;plains;1
494;247;248;107;land;true;forest;1
495;230;209;250;land;false;plains;1
496;170;238;240;land;true;plains;1
497;155;204;185;land;false;forest;1
498;218;243;179;land;false;plains;1
499;230;171;151;land;false;plains;1
500;157;247;149;land;false;plains;1
501;157;240;104;land;false;plains;1
502;228;234;208;land;false;mountain;1
503;180;135;210;land;false;plains;1
504;76;233;245;land;false;forest;1
505;238;227;176;land;false;plains;1
506;211;147;221;land;false;mountain;1
507;51;249;205;land;false;plains;1
508;248;211;147;land;false;plains;1
509;210;193;204;land;true;plains;1
510;160;167;232;land;false;plains;1
511;118;203;240;land;false;plains;1
512;62;249;240;land;true;plains;1
513;251;178;205;land;false;forest;1
514;220;163;171;land;false;hills;1
515;205;212;242;land;false;plains;1
516;250;88;176;land;false;plains;1
517;212;240;129;land;true;plains;1
518;62;223;246;land;true;jungle;1
519;211;223;226;land;false;plains;1
520;207;241;252;land;false;forest;1
521;193;218;185;land;false;plains;1
522;196;232;187;land;true;plains;1
523;210;206;125;land;false;plains;1
524;245;87;214;land;false;plains;1
525;164;154;253;land;false;plains;1
526;143;180;208;land;false;plains;1
527;180;176;240;land;false;mountain;1
528;202;184;211;land;false;plains;1
529;189;219;252;land;false;plains;1
530;233;208;66;land;false;plains;1
531;100;195;247;land;true;plains;1
532;204;226;109;land;true;plains;1
533;104;211;190;land;false;desert;1
534;232;210;71;land;false;forest;1
535;160;183;171;land;false;hills;1
536;233;209;130;land;false;plains;1
537;228;245;129;land;true;plains;1
538;77;204;230;land;false;hills;1
539;109;218;206;land;false;plains;1
540;148;217;199;land;false;forest;1
541;233;251;154;land;false;forest;1
542;236;78;239;land;false;plains;1
543;50;252;250;land;false;plains;1
544;248;187;97;land;false;plains;1
545;224;177;230;land;false;plains;1
546;243;53;206;land;false;plains;1
547;238;98;210;land;false;plains;1
548;110;235;164;land;false;plains;1
549;204;188;164;land;false;plains;1
550;207;239;92;land;false;plains;1
551;243;229;136;land;false;plains;1
552;247;180;93;land;false;plains;1
553;218;247;111;land;false;plains;1
554;75;207;222;land;true;plains;1
555;198;238;233;land;false;forest;1
556;190;231;202;land;false;plains;1
557;213;233;242;land;false;plains;1
558;112;188;206;land;false;plains;1
559;186;124;193;land;false;plains;1
560;126;134;241;land;false;plains;1
561;207;210;139;land;false;plains;1
562;87;223;226;land;false;marsh;1
563;219;231;140;land;false;plains;1
564;205;221;109;land;true;plains;1
565;215;181;145;land;false;plains;1
566;139;125;252;land;false;forest;1
567;156;144;232;land;false;plains;1
568;240;193;159;land;false;desert;1
569;252;170;229;land;false;plains;1
570;206;227;180;land;false;hills;1
571;206;229;131;land;true;plains;1
572;210;86;231;land;false;plains;1
573;205;110;243;land;false;forest;1
574;208;129;214;land;false;plains;1
575;66;213;240;land;false;plains;1
576;174;231;254;land;false;jungle;1
577;155;178;226;land;false;plains;1
578;157;247;176;land;false;plains;1
579;150;247;172;land;false;plains;1
580;129;124;250;land;false;forest;1
581;169;192;217;land;false;plains;1
582;238;140;188;land;false;plains;1
583;238;169;105;land;false;forest;1
584;110;185;243;land;false;plains;1
585;200;195;234;land;false;plains;1
586;188;230;197;land;false;plains;1
587;137;210;183;land;false;plains;1
588;186;233;210;land;false;forest;1
589;225;170;144;land;false;forest;1
590;222;144;251;land;false;forest;1
591;127;191;183;land;false;forest;1
592;216;159;226;land;false;plains;1
593;231;238;224;land;false;plains;1
594;166;250;135;land;false;forest;1
595;226;70;208;land;false;plains;1
596;232;167;170;land;false;plains;1
597;202;109;226;land;false;hills;1
598;247;222;104;land;false;jungle;1
599;148;230;150;land;true;plains;1
600;167;204;206;land;false;forest;1
601;225;190;98;land;true;marsh;1
602;142;247;247;land;false;plains;1
603;177;166;226;land;false;plains;1
604;219;215;194;land;false;hills;1
605;227;196;191;land;false;plains;1
606;138;155;215;land;true;plains;1
607;223;122;175;land;true;plains;1
608;193;184;141;land;true;plains;1
609;98;224;210;land;false;plains;1
610;155;225;134;land;false;plains;1
611;230;249;166;land;false;desert;1
612;111;236;246;land;false;plains;1
613;197;106;242;land;false;plains;1
614;196;225;94;land;false;plains;1
615;142;189;210;land;false;forest;1
616;237;244;221;land;false;plains;1
617;254;120;180;land;false;forest;1
618;241;70;190;land;false;forest;1
619;155;253;188;land;false;plains;1
620;126;234;178;land;false;plains;1
621;218;104;219;land;false;forest;1
622;220;211;242;land;false;forest;1
623;164;238;221;land;false;plains;1
624;230;55;216;land;false;hills;1
625;238;215;110;land;false;hills;1
626;210;126;217;land;false;hills;1
627;233;184;85;land;false;forest;1
628;151;249;221;land;false;plains;1
629;237;130;196;land;false;plains;1
630;251;236;53;land;false;plains;1
631;137;249;132;land;true;plains;1
632;189;154;172;land;false;forest;1
633;143;117;253;land;false;plains;1
634;178;211;222;land;false;hills;1
635;109;225;188;land;false;plains;1
636;213;145;211;land;true;plains;1
637;251;238;16;land;false;forest;1
638;239;161;209;land;false;plains;1
639;112;237;242;land;false;plains;1
640;234;204;97;land;false;plains;1
641;222;34;248;land;false;plains;1
642;177;218;254;land;false;plains;1
643;220;158;132;land;false;plains;1
644;48;252;245;land;false;plains;1
645;37;214;252;land;false;hills;1
646;171;234;163;land;false;plains;1
647;219;104;224;land;false;hills;1
648;206;240;142;land;false;plains;1
649;184;220;172;land;false;forest;1
650;43;253;225;land;false;marsh;1
651;138;205;201;land;false;plains;1
652;230;245;66;land;false;mountain;1
653;193;114;237;land;false;plains;1
654;117;222;207;land;false;forest;1
655;122;190;224;land;false;forest;1
656;196;210;207;land;false;plains;1
657;160;117;246;land;false;forest;1
658;249;153;151;land;false;forest;1
659;232;120;161;land;false;plains;1
660;246;215;65;land;false;desert;1
661;247;134;252;land;false;plains;1
662;231;185;167;land;false;plains;1
663;154;238;233;land;false;plains;1
664;207;158;234;land;false;plains;1
665;229;131;205;land;false;plains;1
666;111;167;223;land;false;plains;1
667;244;139;206;land;false;plains;1
668;173;229;100;land;true;plains;1
669;235;151;248;land;false;plains;1
670;168;253;247;land;false;plains;1
671;244;134;185;land;false;plains;1
672;252;225;75;land;false;plains;1
673;233;210;66;land;false;forest;1
674;236;208;71;land;false;plains;1
675;246;239;86;land;false;plains;1
676;231;115;251;land;false;forest;1
677;171;111;236;land;false;forest;1
678;245;232;118;land;false;forest;1
679;244;240;27;land;false;plains;1
680;241;217;248;land;false;plains;1
681;164;120;236;land;false;plains;1
682;250;197;175;land;false;plains;1
683;131;204;197;land;false;plains;1
684;238;232;149;land;false;plains;1
685;251;58;236;land;false;mountain;1
686;171;188;251;land;false;forest;1
687;245;190;184;land;false;plains;1
688;165;128;249;land;false;forest;1
689;206;144;194;land;false;forest;1
690;233;173;211;land;false;plains;1
691;161;240;253;land;false;mountain;1
692;159;155;253;land;false;plains;1
693;142;207;222;land;false;plains;1
694;239;217;245;land;false;forest;1
695;188;227;217;land;false;marsh;1
696;191;151;238;land;false;desert;1
697;189;162;167;land;false;forest;1
698;247;94;247;land;false;plains;1
699;179;166;195;land;false;mountain;1
700;158;179;246;land;false;plains;1
701;229;181;125;land;false;forest;1
702;135;217;243;land;false;mountain;1
703;175;204;145;land;false;plains;1
704;215;171;245;land;false;plains;1
705;227;80;230;land;false;forest;1
706;250;248;24;land;false;plains;1
707;180;229;105;land;false;plains;1
708;223;181;211;land;false;forest;1
709;237;252;23;land;false;forest;1
710;185;200;191;land;false;plains;1
711;227;203;226;land;false;plains;1
712;190;246;110;land;true;jungle;1
713;239;234;194;land;false;desert;1
714;231;220;184;land;false;desert;1
715;248;71;205;land;false;forest;1
716;239;202;192;land;true;marsh;1
717;136;189;222;land;false;plains;1
718;157;213;177;land;false;forest;1
719;198;170;245;land;false;plains;1
720;172;185;180;land;false;forest;1
721;149;156;201;land;false;plains;1
722;182;74;253;land;false;forest;1
723;203;69;233;land;true;plains;1
724;188;117;217;land;false;jungle;1
725;250;194;59;land;true;plains;1
726;194;166;192;land;false;plains;1
727;249;24;236;land;true;plains;1
728;204;116;235;land;false;forest;1
729;204;226;214;land;false;forest;1
730;234;208;96;land;false;mountain;1
731;126;254;219;land;false;plains;1
732;248;204;217;land;false;forest;1
733;229;197;242;land;false;plains;1
734;201;210;223;land;false;plains;1
735;124;210;238;land;false;plains;1
736;52;242;220;land;false;plains;1
737;35;250;218;land;false;plains;1
738;236;228;237;land;false;forest;1
739;253;206;76;land;true;forest;1
740;249;23;230;land;true;plains;1
741;230;197;102;land;false;mountain;1
742;241;152;201;land;false;hills;1
743;208;191;151;land;false;plains;1
744;73;219;243;land;false;marsh;1
745;232;237;138;land;true;plains;1
746;224;214;195;land;false;forest;1
747;164;242;222;land;false;plains;1
748;99;217;214;land;false;plains;1
749;234;204;176;land;false;plains;1
750;222;234;234;land;false;plains;1
751;233;77;246;land;false;plains;1
752;232;145;163;land;false;plains;1
753;112;194;228;land;false;plains;1
754;112;166;233;land;false;plains;1
755;153;198;204;land;false;forest;1
756;219;124;239;land;false;plains;1
757;40;209;254;land;false;plains;1
758;240;131;185;land;false;plains;1
759;211;219;112;land;false;plains;1
760;121;179;219;land;false;plains;1
761;191;226;125;land;false;plains;1
762;216;91;209;land;false;plains;1
763;243;202;184;land;false;plains;1
764;244;219;126;land;false;plains;1
765;135;251;169;land;true;forest;1
766;182;201;165;land;false;plains;1
767;239;132;134;land;false;plains;1
768;244;243;221;land;false;plains;1
769;235;168;241;land;false;forest;1
770;213;194;168;land;true;plains;1
771;159;168;247;land;false;plains;1
772;172;220;196;land;false;forest;1
773;234;94;184;land;false;plains;1
774;227;55;247;land;false;marsh;1
775;220;146;206;land;false;plains;1
776;148;223;203;land;true;marsh;1
777;250;227;30;land;false;plains;1
778;111;193;200;land;false;hills;1
779;240;183;194;land;false;hills;1
780;37;249;253;land;false;plains;1
781;215;174;123;land;false;plains;1
782;219;129;226;land;false;plains;1
783;252;183;147;land;false;forest;1
784;152;154;226;land;false;plains;1
785;229;204;219;land;false;plains;1
786;125;169;247;land;false;plains;1
787;97;230;214;land;true;plains;1
788;225;221;91;land;false;forest;1
789;190;252;201;land;false;plains;1
790;251;72;224;land;false;forest;1
791;224;250;46;land;false;plains;1
792;108;251;164;land;false;plains;1
793;211;243;154;land;false;forest;1
794;178;108;237;land;false;hills;1
795;248;157;211;land;false;plains;1
796;222;230;193;land;false;forest;1
797;197;148;251;land;true;plains;1
798;104;162;248;land;true;plains;1
799;249;160;137;land;false;hills;1
800;236;132;175;land;false;marsh;1
801;219;231;218;land;false;plains;1
802;232;142;216;land;false;plains;1
803;245;120;240;land;false;plains;1
804;75;222;210;land;false;mountain;1
805;210;246;208;land;true;forest;1
806;136;177;220;land;false;mountain;1
807;197;155;250;land;false;plains;1
808;212;241;112;land;false;desert;1
809;251;171;155;land;false;forest;1
810;200;225;240;land;false;plains;1
811;151;248;213;land;false;plains;1
812;184;115;236;land;false;hills;1
813;203;226;194;land;false;plains;1
814;162;151;231;land;false;plains;1
815;175;162;187;land;false;forest;1
816;243;22;244;land;false;plains;1
817;239;114;214;land;false;marsh;1
818;124;136;250;land;false;plains;1
